"","person_id","event_id","event_name","date"
"17747",88830,2362,"Question:
",20170105
"17748",25687,9288,"Honorable: Afflicted with an impediment in one's reach.  In legislative
",20180313
"17749",25687,4961,"The only way to get rid of a temptation is to yield to it.
",20180204
"17750",97102,3607,"    ""All flesh is grass""
",20180106
"17751",97102,968,"The average woman would rather have beauty than brains, because the
",20170418
"17752",97102,932,"Real Programmers don't write in PASCAL, or BLISS, or ADA, or any of those pinko
",20171231
"17753",98275,9917,"Real Programmers don't document.  Documentation is for simps who can't read the
",20170719
"17754",61279,8504,"Cynic: One who looks through rose-colored glasses with a jaundiced eye.
",20170402
"17755",61279,2230,"Underlying Principle of Socio-Genetics:
",20170822
"17756",83570,3521,"I'd give my right arm to be ambidextrous.
",20170826
"17757",23498,7424,"""I just need enough to tide me over until I need more.""
",20180402
"17758",22507,5715,"Today is the first day of the rest of the mess
",20170918
"17759",22507,8078,"Misery loves company, but company does not reciprocate.
",20170527
"17760",53433,3587,"the bare metal.  Application programming is for feebs who can't do systems
",20171217
"17761",50711,7830,"I never fail to convince an audience that the best thing they could do
",20180423
"17762",11586,9923,"Excellent time to become a missing person.
",20170911
"17763",66923,5659,"Just because your doctor has a name for your condition doesn't mean he
",20170827
"17764",66923,241,"""Here at the Phone Company, we serve all kinds of people; from
",20170728
"17765",86532,7156,"Corollary:
",20180416
"17766",86532,3137,"                -- The Brigader, from Dr. Who
",20180103
"17767",86532,345,"hope I don't get run over again.
",20170630
"17768",18304,5843,"Vital papers will demonstrate their vitality by spontaneously moving
",20171006
"17769",21155,994,"""Stealing a rhinoceros should not be attempted lightly.""
",20180402
"17770",21155,8804,"Keep grandma off the streets -- legalize bingo.
",20180215
"17771",27801,7535,"exciting Delaware, New Jersy. (Home of Barry Fletcher!)
",20170407
"17772",27801,6625,"Ducharme's Precept:
",20171231
"17773",27801,8997,"The Pig, if I am not mistaken,
",20170816
"17774",83720,8442,"loaded Star Trek 3.2 into our video processor.""
",20170130
"17775",83720,9310,"A university is what a college becomes when the faculty loses interest
",20180416
"17776",16283,4290,"Now I'm protecting it.
",20180424
"17777",16283,1171,"easy to handle:  You've solved the wrong problem.  Work hard to
",20170814
"17778",16283,1200,"One can't proceed from the informal to the formal by formal means.
",20170802
"17779",89161,1785,"                -- Salvor Hardin
",20180312
"17780",38270,8233,"""In short, _N is Richardian if, and only if, _N is not Richardian.""
",20180323
"17781",38270,6480,"Chicken Soup:  An ancient miracle drug containing equal parts of
",20170914
"17782",33226,7587,"Life is like an onion: you peel off layer after layer, then you find
",20170627
"17783",74398,3322,"                -- Mark Twain
",20170620
"17784",74398,7259,"""I am not an Economist.  I am an honest man!""
",20180301
"17785",10538,6185,"He looked at me as if I was a side dish he hadn't ordered.
",20170131
"17786",46101,865,"""All my friends and I are crazy.  That's the only thing that keeps us
",20180328
"17787",46101,9956,"Things are more like they used to be than they are now.
",20180421
"17788",45716,8193,"Optimization hinders evolution.
",20171224
"17789",45716,2227,"Q: How many heterosexual males does it take to screw in a light bulb in
",20170422
"17790",45716,315,"It was a book to kill time for those who liked it better dead.
",20180327
"17791",45734,2475,"Imagination is the one weapon in the war against reality.
",20170720
"17792",45734,2933,"this sort of trash.
",20170322
"17793",45734,3904,"                -- Lewis Carroll
",20170730
"17794",52746,4291,"                -- Lewis Carroll
",20170421
"17795",82651,3952,"If you think last Tuesday was a drag, wait till you see what happens
",20170223
"17796",82651,7349,"                -- Dorothy Parker
",20170112
"17797",82651,5255,"And a Sun Myung Moon!
",20170228
"17798",54761,2306,"If a listener nods his head when you're explaining your program, wake
",20171116
"17799",54761,2295,"WHERE CAN THE MATTER BE
",20180420
"17800",54761,2365,"Life is a yo-yo, and mankind ties knots in the string.
",20180216
"17801",75395,4235,"If we do not change our direction we are likely to end up where we are
",20170202
"17802",75395,5982,"writing.
",20170821
"17803",55739,6986,"breath is called the listener.
",20170730
"17804",86338,1925,"every six months.
",20170218
"17805",89519,4235,"World War IV will be fought with sticks and stones.""
",20170505
"17806",52456,9110,"When someone says ""I want a programming language in which I need only
",20170522
"17807",73365,6084,"I must have slipped a disk -- my pack hurts
",20170202
"17808",73365,5135,"fortune: Segmentation violation -- Core dumped
",20170327
"17809",22944,4804,"""Stealing a rhinoceros should not be attempted lightly.""
",20170513
"17810",22944,5851,"the morning.
",20180206
"17811",22944,9016,"visible signs of his divine right to be blown skyhigh with a dynamite
",20171019
"17812",88471,7676,"""You'll never be the man your mother was!""
",20170609
"17813",88471,6275,"works.
",20180306
"17814",18052,8521,"The past always looks better than it was.  It's only pleasant because
",20170721
"17815",18052,1999,"""Even the best of friends cannot attend each other's funeral.""
",20170120
"17816",18052,3901,"Acid -- better living through chemistry.
",20180226
"17817",87546,4754,"Experience is that marvelous thing that enables you recognize a
",20171106
"17818",87546,2716,"Paul Revere was a tattle-tale
",20180203
"17819",86453,2858,"        1.  If reproducibility may be a problem, conduct the test only
",20170714
"17820",78133,8335,"-Deep Thought
",20180415
"17821",78133,7130,"DeVries' Dilemma:
",20180404
"17822",76823,7946,"Death is life's way of telling you you've been fired.
",20170925
"17823",76750,4004,"Waiter: ""Tea or coffee, gentlemen?""
",20170922
"17824",76750,2071,"They're only trying to make me LOOK paranoid!
",20171011
"17825",76750,9626,"                -- Mark Twain
",20170823
"17826",78392,8207,"And since then has never benzene.
",20180414
"17827",85196,1143,"SQL Symphony Concert",20180102
"17828",85196,1143,"SQL Symphony Concert",20170511
"17829",85196,1143,"SQL Symphony Concert",20171021
"17830",85196,1143,"SQL Symphony Concert",20170819
"17831",10195,7338,"and then pulled an all-nighter.
",20170210
"17832",10195,797,"                -- Hawkwind
",20171020
"17833",10195,4137,"Travel important today;  Internal Revenue men arrive tomorrow.
",20170429
"17834",74021,5030,"Whenever the literary German dives into a sentence, that is the last
",20170309
"17835",74021,968,"                -- George Saunders' dying words
",20170419
"17836",87045,3009,"A diva who specializes in risqu'e arias is an off-coloratura soprano...
",20171004
"17837",87045,2153,"Death is life's way of telling you you've been fired.
",20171106
"17838",56453,2993,"busy worrying over what you are thinking about them.
",20170509
"17839",56453,2306,"Death is nature's way of telling you to slow down
",20180213
"17840",56453,5606,"has been discontinued.
",20180423
"17841",74672,9406,"There's only one way to have a happy marriage and as soon as I learn
",20170129
"17842",74672,8360,"government at all.
",20180323
"17843",34961,8504,"Afternoon: That part of the day we spend worrying about how we wasted
",20170109
"17844",34961,5195,"Take heart amid the deepening gloom that your dog is finally getting
",20170817
"17845",34961,4612,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",20171123
"17846",37165,3345,"once.
",20180316
"17847",61316,1163,"they ought to be.  Hence the custom among the Scythians of plucking out
",20170818
"17848",61316,1155,"Important letters which contain no errors will develop errors in the
",20170612
"17849",71771,7259,"Do not sleep in a eucalyptus tree tonight.
",20170820
"17850",69690,8631,"immune to bullets""
",20170316
"17851",94295,8716,"The Third Law:  You can only break even at absolute zero.
",20170921
"17852",94295,4329,"Beware of low-flying butterflies.
",20170904
"17853",24805,6059,"Just because you're paranoid doesn't mean they AREN'T after you.
",20171214
"17854",24805,1999,"        But this output can be
",20170127
"17855",24805,8773,"Science is what happens when preconception meets verification.
",20170822
"17856",36721,9372,"say what I wish done,"" give him a lollipop.
",20170813
"17857",36721,9559,"What is worth doing is worth the trouble of asking somebody to do.
",20170825
"17858",78426,6659,"are 50-50 it will.
",20170526
"17859",10304,5536,"The IQ of the group is the lowest IQ of a member of the group divided
",20171025
"17860",10304,3841,"                -- Lewis Carroll
",20171216
"17861",10304,4591,"        will find the programmers cannot write in English.
",20170609
"17862",82321,1923,"University: Like a software house, except the software's free, and it's
",20180202
"17863",82321,3904,"to worry.
",20170417
"17864",82321,6636,"shortest, though.
",20170930
"17865",50370,2595,">from the sun; there's a large meteor blocking transmission; or someone
",20170926
"17866",50370,3623,"Do something unusual today.  Pay a bill.
",20170513
"17867",55509,6884,"nothing.
",20170728
"17868",55509,551,"                even.
",20180111
"17869",55509,8631,"LSD consumes 47 times its weight in excess reality.
",20180427
"17870",13965,7107,"Real Programmers don't write application programs; they program right down on
",20170514
"17871",13965,9087,"to worry.
",20171004
"17872",88157,2668,"their destitution of conscience.
",20180325
"17873",88157,9137,"Give thought to your reputation.  Consider changing name and moving to
",20170125
"17874",10843,2937,"Go 'way!  You're bothering me!
",20170910
"17875",80473,388,"Velilind's Laws of Experimentation:
",20171102
"17876",80473,6701,"miss
",20171229
"17877",80473,746,"                -- Bertold Brecht
",20170306
"17878",49419,6129,"                -- Mark Twain
",20171024
"17879",49419,4915,"        The apple fermented
",20180203
"17880",33710,8997,"POP UP, PUSH DOWN, BYTE, BYTE, BYTE!
",20170319
"17881",33710,1046,"it holds the universe together...
",20180205
"17882",46823,8629,"Our OS who art in CPU, UNIX be thy name.
",20170707
"17883",46823,7459,"                -- Mark Twain
",20170314
"17884",85646,3623,"Our country has plenty of good five-cent cigars, but the trouble is
",20170107
"17885",90947,2365,"                -- Herbert Hoover
",20170711
"17886",90947,2151,"be hard to understand.
",20180207
"17887",90947,9669,"Perhaps, unless the billboards fall
",20170817
"17888",35247,5468,"Fruit flies like a banana
",20170321
"17889",35247,5517,"The brain is a wonderful organ; it starts working the moment you get up
",20170731
"17890",59990,709,"Whether you can hear it or not
",20180220
"17891",59990,6292,"I wish that they would sell it.
",20170405
"17892",64788,1087,"Only adults have difficulty with childproof caps.
",20170817
"17893",14627,9214,"                -- Charlie McCarthy
",20170427
"17894",14627,3521,"take a bath...
",20171205
"17895",43190,2910,"Minnie Mouse is a slow maze learner.
",20170402
"17896",77949,2049,"A computer, to print out a fact,
",20170520
"17897",77410,1753,"""If you go on with this nuclear arms race, all you are going to do is
",20170130
"17898",77410,3770,"Military intelligence is a contradiction in terms.
",20180321
"17899",40230,6964,"fur coat.
",20171130
"17900",40230,8698,"You may be recognized soon.  Hide.
",20180418
"17901",54959,1552,"When you do not know what you are doing, do it neatly.
",20170822
