"","person_id","transcript"
"2824",68481,"doesn’t like changing so often, you know.’
"
"2825",80423,"Last came a little feeble, squeaking voice, [‘That’s Bill,’ thought
"
"2826",69766,"
"
"2827",14710,"
"
"2828",97420,"
"
"2829",88835,"   Soup of the evening, beautiful Soup!
"
"2830",31031,"beginning with the end of the tail, and ending with the grin, which
"
"2831",35927,"saying anything more till the Pigeon had finished.
"
"2832",91424,"
"
"2833",41020,"nearer, Alice could hear him sighing as if his heart would break. She
"
"2834",43856,"
"
"2835",34491,"
"
"2836",40283,"
"
"2837",99858,"The first question of course was, how to get dry again: they had a
"
"2838",94877,"
"
"2839",29517,"‘Yes, I think you’d better leave off,’ said the Gryphon: and Alice was
"
"2840",92295,"rule, ‘and vinegar that makes them sour--and camomile that makes
"
"2841",29204,"      mouse to the
"
"2842",87540,"that cats COULD grin.’
"
"2843",14302,"questions of eating and drinking.
"
"2844",71694,"
"
"2845",32763,"Fainting in Coils.’
"
"2846",67347,"‘Found WHAT?’ said the Duck.
"
"2847",97115,"of the March Hare: she thought it must be the right house, because the
"
"2848",12103,"    *    *    *    *    *    *
"
"2849",21800,"
"
"2850",10808,"the morning, just time to begin lessons: you’d only have to whisper a
"
"2851",75558,"    The Knave of Hearts, he stole those tarts,
"
"2852",62693,"
"
"2853",82205,"courtiers, or three of her own children.
"
"2854",41673,"same when I got up this morning? I almost think I can remember feeling a
"
"2855",83245,"doing?’ Alice whispered to the Gryphon. ‘They can’t have anything to put
"
"2856",14455,"your cat grins like that?’
"
"2857",20399,"my own. I’m a hatter.’
"
"2858",26858,"though still sobbing a little now and then, ‘we went to school in the
"
"2859",54009,"
"
"2860",41657,"‘You ought to be ashamed of yourself,’ said Alice, ‘a great girl like
"
"2861",92014,"
"
"2862",65384,"
"
"2863",46600,"
"
"2864",84322,"I THINK I can kick a little!’
"
"2865",10218,"came upon a neat little house, on the door of which was a bright brass
"
"2866",95296,"flower-pot that stood near. The three soldiers wandered about for a
"
"2867",28237,"‘Come, let’s try the first figure!’ said the Mock Turtle to the Gryphon.
"
"2868",77252,"like the look of the thing at all. ‘But perhaps it was only sobbing,’
"
"2869",84216,"time she found a little bottle on it, [‘which certainly was not here
"
"2870",63944,"her draw back in a hurry: a large pigeon had flown into her face, and
"
"2871",73101,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
"
"2872",76352,"it, ‘and what is the use of a book,’ thought Alice ‘without pictures or
"
"2873",83158,"her life, and had come to the general conclusion, that wherever you go
"
"2874",17010,"Some of the jury wrote it down ‘important,’ and some ‘unimportant.’
"
"2875",16403,"
"
"2876",90637,"other side of the garden, where Alice could see it trying in a helpless
"
"2877",27051,"‘Can’t remember WHAT things?’ said the Caterpillar.
"
"2878",44441,"‘Your Majesty must cross-examine THIS witness.’
"
"2879",46038,"little chin.
"
"2880",46399,"out that the cause of this was the fan she was holding, and she dropped
"
"2881",92615,"
"
"2882",37438,"
"
"2883",75066,"The Queen’s argument was, that if something wasn’t done about it in less
"
"2884",62900,"seemed to be no chance of this, so she began looking at everything about
"
"2885",55773,"
"
"2886",19428,"It sounded an excellent plan, no doubt, and very neatly and simply
"
"2887",86980,"
"
"2888",31294,"
"
"2889",21417,"The Cat only grinned when it saw Alice. It looked good-natured, she
"
"2890",38434,"‘Tut, tut, child!’ said the Duchess. ‘Everything’s got a moral, if only
"
"2891",90436,"
"
"2892",20781,"
"
"2893",64525,"executed for having missed their turns, and she did not like the look
"
"2894",43058,"fish)--and rapped loudly at the door with his knuckles. It was opened
"
"2895",23207,"‘They couldn’t have done that, you know,’ Alice gently remarked; ‘they’d
"
"2896",61958,"The King turned pale, and shut his note-book hastily. ‘Consider your
"
"2897",77749,"
"
"2898",85846,"ever having seen such a thing.
"
"2899",88437,"
"
"2900",69867,"uncomfortably sharp chin. However, she did not like to be rude, so she
"
"2901",59769,"The Knave shook his head sadly. ‘Do I look like it?’ he said. (Which he
"
"2902",40167,"
"
"2903",63295,"great hurry.
"
"2904",92414,"‘Curiouser and curiouser!’ cried Alice (she was so much surprised, that
"
"2905",72725,"oneself speak--and they don’t seem to have any rules in particular;
"
"2906",81873,"The Mock Turtle sighed deeply, and began, in a voice sometimes choked
"
"2907",12955,"‘You’ll see me there,’ said the Cat, and vanished.
"
"2908",98664,"upset, and their slates and pencils had been found and handed back to
"
"2909",69778,"to Alice to find herself talking familiarly with them, as if she had
"
"2910",95142,"Presently the Rabbit came up to the door, and tried to open it; but, as
"
"2911",99573,"There was certainly too much of it in the air. Even the Duchess
"
"2912",56723,"
"
"2913",31684,"
"
"2914",73031,"
"
"2915",25995,"
"
"2916",22329,"The Queen’s argument was, that if something wasn’t done about it in less
"
"2917",45941,"‘Off with his head!’ she said, without even looking round.
"
"2918",91716,"
"
"2919",61844,"though still sobbing a little now and then, ‘we went to school in the
"
"2920",96286,"a mouse--to a mouse--a mouse--O mouse!’) The Mouse looked at her rather
"
"2921",78171,"The table was a large one, but the three were all crowded together at
"
"2922",52476,"CHAPTER VI. Pig and Pepper
"
"2923",39572,"‘Come on!’ cried the Gryphon, and, taking Alice by the hand, it hurried
"
"2924",36260,"herself in a long, low hall, which was lit up by a row of lamps hanging
"
"2925",16785,"remembering her own child-life, and the happy summer days.
"
"2926",96717,"It was so long since she had been anything near the right size, that it
"
"2927",55192,"
"
"2928",77801,"‘Thank you,’ said Alice, ‘it’s very interesting. I never knew so much
"
"2929",70445,"‘They’re putting down their names,’ the Gryphon whispered in reply, ‘for
"
"2930",97741,"the pool, and the great hall, with the glass table and the little door,
"
"2931",81819,"
"
"2932",28411,"
"
"2933",46490,"‘Two lines!’ cried the Mock Turtle. ‘Seals, turtles, salmon, and so on;
"
"2934",51068,"The Queen had only one way of settling all difficulties, great or small.
"
"2935",28553,"
"
"2936",98394,"
"
"2937",10489,"
"
"2938",43349,"them Alice recognised the White Rabbit: it was talking in a hurried
"
"2939",15690,"fear they should forget them before the end of the trial.’
"
"2940",21384,"Everybody looked at Alice.
"
"2941",52331,"was beating her violently with its wings.
"
"2942",55839,"talking again. ‘Dinah’ll miss me very much to-night, I should think!’
"
"2943",73399,"
"
"2944",10377,"about something, my dear, and that makes you forget to talk. I can’t
"
"2945",24960,"Then they both bowed low, and their curls got entangled together.
"
"2946",53089,"she felt a little nervous about this; ‘for it might end, you know,’ said
"
"2947",34256,"more if you’d rather not.’
"
"2948",16655,"
"
"2949",17210,"‘This here young lady,’ said the Gryphon, ‘she wants for to know your
"
"2950",68739,"‘How do you like the Queen?’ said the Cat in a low voice.
"
"2951",53044,"corners: next the ten courtiers; these were ornamented all over with
"
"2952",82518,"Then came a little pattering of feet on the stairs. Alice knew it was
"
"2953",36868,"
"
"2954",25868,"mushroom, and crawled away in the grass, merely remarking as it went,
"
"2955",44609,"
"
"2956",19048,"and no one else seemed inclined to say anything.
"
"2957",46526,"leaves that had fluttered down from the trees upon her face.
"
"2958",88110,"‘I dare say you never even spoke to Time!’
"
"2959",33638,"and was just going to leave the room, when her eye fell upon a little
"
"2960",95676,"March Hare and the Hatter were having tea at it: a Dormouse was sitting
"
"2961",15987,"
"
"2962",59987,"
"
"2963",37332,"‘Please would you tell me,’ said Alice, a little timidly, for she was
"
"2964",87647,"‘Off with her head!’ the Queen shouted at the top of her voice. Nobody
"
"2965",15885,"
"
"2966",25796,"As she said this she looked down at her hands, and was surprised to see
"
"2967",15592,"‘No, no!’ said the Queen. ‘Sentence first--verdict afterwards.’
"
"2968",72526,"herself, ‘because of his great wig.’
"
"2969",91117,"   ‘You are old, Father William,’ the young man said,
"
"2970",17750,"set off at once, and ran till she was quite tired and out of breath, and
"
"2971",39247,"you’re changed, do you?’
"
"2972",90090,"dispute with the Queen, but she knew that it might happen any minute,
"
"2973",74261,"her: she gave a little scream, half of fright and half of anger, and
"
"2974",27201,"
"
"2975",34544,"The moment Alice appeared, she was appealed to by all three to settle
"
"2976",39752,"turned to the Mock Turtle, and said ‘What else had you to learn?’
"
"2977",96951,"things are “much of a muchness”--did you ever see such a thing as a
"
"2978",19262,"looked at the sides of the well, and noticed that they were filled with
"
"2979",60095,"perhaps as this is May it won’t be raving mad--at least not so mad as
"
"2980",58028,"‘Get up!’ said the Queen, in a shrill, loud voice, and the three
"
"2981",49114,"same as they used to do:--
"
"2982",98387,"tears.
"
"2983",53516,"enough of it now in sight, and no more of it appeared.
"
"2984",17882,"
"
"2985",24953,"just beginning to write this down on their slates, when the White Rabbit
"
"2986",62261,"‘Please your Majesty,’ said the Knave, ‘I didn’t write it, and they
"
"2987",39865,"
"
"2988",29878,"‘One, indeed!’ said the Dormouse indignantly. However, he consented to
"
"2989",14049,"way of speaking to a mouse: she had never done such a thing before, but
"
"2990",62271,"scream of laughter. ‘Oh, hush!’ the Rabbit whispered in a frightened
"
"2991",14464,"‘No, they’re not,’ said the White Rabbit, ‘and that’s the queerest thing
"
"2992",69536,"‘Nor I,’ said the March Hare.
"
"2993",91531,"had kept a piece of it in her pocket) till she was about a foot high:
"
"2994",39467,"So you see, Miss, we’re doing our best, afore she comes, to--’ At this
"
"2995",42448,"   Waiting in a hot tureen!
"
"2996",81930,"blow underneath her chin: it had struck her foot!
"
"2997",63401,"‘Really, now you ask me,’ said Alice, very much confused, ‘I don’t
"
"2998",12479,"‘Well! WHAT are you?’ said the Pigeon. ‘I can see you’re trying to
"
"2999",54981,"      And took them quite away!’
"
"3000",68500,"of making a daisy-chain would be worth the trouble of getting up and
"
"3001",64582,"tea-time. Dinah my dear! I wish you were down here with me! There are no
"
"3002",84296,"repeated, aloud.
"
"3003",82945,"
"
"3004",87994,"themselves.”’
"
"3005",80666,"
"
"3006",69980,"
"
"3007",19508,"     Beautiful, beautiful Soup!’
"
"3008",56136,"
"
"3009",16122,"‘What a curious feeling!’ said Alice; ‘I must be shutting up like a
"
"3010",60972,"
"
"3011",32761,"first thought was that it might belong to one of the doors of the hall;
"
"3012",71836,"Lory, who at last turned sulky, and would only say, ‘I am older than
"
"3013",73918,"a procession,’ thought she, ‘if people had all to lie down upon their
"
"3014",12547,"
"
"3015",37041,"puzzled by the whole thing, and longed to change the subject.
"
"3016",74257,"Alice said nothing: she had never been so much contradicted in her life
"
"3017",54645,"friend.
"
"3018",40894,"understand you,’ she said, as politely as she could.
"
"3019",54549,"
"
"3020",88599,"    Though they were mine before.
"
"3021",95105,"name like an honest man.’
"
"3022",93495,"
"
"3023",25613,"back to the game, the Queen merely remarking that a moment’s delay would
"
"3024",73006,"loud.
"
"3025",55797,"about the whiting!’
"
"3026",51772,"    That your eye was as steady as ever;
"
"3027",64176,"plate with the name ‘W. RABBIT’ engraved upon it. She went in without
"
"3028",73375,"cucumber-frame, or something of the sort.
"
"3029",74176,"then--always to have lessons to learn! Oh, I shouldn’t like THAT!’
"
"3030",83464,"
"
"3031",76557,"  When the pie was all finished, the Owl, as a boon,
"
"3032",26492,"theirs, and the small ones choked and had to be patted on the back.
"
"3033",93203,"face was quite pale (with passion, Alice thought), and it said in a low
"
"3034",88960,"At this moment the door of the house opened, and a large plate came
"
"3035",28980,"
"
"3036",17027,"‘Now tell me, Pat, what’s that in the window?’
"
"3037",26645,"
"
"3038",37884,"half-past one as long as you liked.’
"
"3039",20811,"moment, I tell you!’ But she went on all the same, shedding gallons of
"
"3040",78601,"
"
"3041",90922,"Everybody looked at Alice.
"
